Identifier,Character,Dialogue,Filename,Line Number,Ren'Py Script
wrestling_ceremony_winner_62adbb64,H,"This is not a punishment, [name]...I would suggest you not take it as such.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,73,"H tough ""[what]"""
wrestling_ceremony_winner_9b2f4661,h,And even though I am proud of your performance today...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,79,"h tough ""[what]"""
wrestling_ceremony_winner_b16a83a5,h,This reward is not optional. It is an active part of our new cirriculum that you must accept.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,85,"h tough ""[what]"""
wrestling_ceremony_winner_faea8220,h,Besides...I'm sure you have nothing to be modest about.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,91,"h flirt ""[what]"""
wrestling_ceremony_winner_94dd1e82,h,You've proven to have quite the impressive body.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,97,"h ""[what]"""
wrestling_ceremony_winner_f60db086,h,"So show it off. Let this be your moment to shine, without any clothes to hide your physique.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,103,"h tough ""[what]"""
wrestling_ceremony_winner_d77bd3ff,,"You glance around the room at your fellow students, still sweaty in their skintight uniforms.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,109,[what]
wrestling_ceremony_winner_6254c27f,,"Some seem unnerved by the Headmaster's words, frightened that they might be next to be brought before the class.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,115,[what]
wrestling_ceremony_winner_2b9cfc81,,"Others, though, look on with glee, seemingly eager to see you in the buff.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,121,[what]
wrestling_ceremony_winner_8847e294,,"The gym is silent, as the entire room waits on you to follow the Headmaster's request.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,127,[what]
wrestling_ceremony_winner_1e95095f,,"You gulp, knowing you have no other choice in the matter if you want to maintain your grades and avoid what might be a worse punishment.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,133,[what]
wrestling_ceremony_winner_1a4424d3,,"Besides, some people in this room have already seen you in much more embarrassing circumstances.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,139,[what]
wrestling_ceremony_winner_6d8e1d80,,So you slowly and nervously reach down and pull off your sneakers and socks.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,145,[what]
wrestling_ceremony_winner_c59f1210,,"The feeling of your bare feet against the glossy wood of the gym floor is strange, only compounding your anxiety.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,151,[what]
wrestling_ceremony_winner_65efdaed,,You can practically feel the eyes of your peers glued to you as you lower the shoulder straps of your leotard.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,157,[what]
wrestling_ceremony_winner_2ce6d25f,,You're only shaken from this trance when you hear the Headmaster's voice.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,163,[what]
wrestling_ceremony_winner_b4055a30,h,"Hurry up, [name]! We haven't got all day!",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,169,"h angry ""[what]"""
wrestling_ceremony_winner_d499f3cb,,"You cringe slightly, but nod and pull the lycra down your body, exposing your chest and nipples to the class.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,175,[what]
wrestling_ceremony_winner_056ee579,,Your hands linger in hesitation for just a moment at your hips.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,181,[what]
wrestling_ceremony_winner_b92e8bb4,,You remember that you have nothing on underneath the uniform.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,187,[what]
wrestling_ceremony_winner_1795bd78,,"At the time, when you first put it on, it didn't seem like a big deal, but now...",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,193,[what]
wrestling_ceremony_winner_47384555,,"You bite the bullet and tug the leotard over your cock and ass and down your legs, stepping out of it quickly.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,199,[what]
wrestling_ceremony_winner_87108cb1,,"You try to cover yourself with your hands, but the Headmaster's eyes warn you to keep your arms at your sides.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,205,[what]
wrestling_ceremony_winner_76e0c7c8,,This is beyond embarrassing!,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,211,[what]
wrestling_ceremony_winner_ac89a028,,You never expected to be naked in front of EVERYONE you know at this school.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,217,[what]
wrestling_ceremony_winner_d10f51a6,,At least...not in this exact situation.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,223,[what]
wrestling_ceremony_winner_a21dae6c,h,"Well, I'm glad you finally decided to accept your reward.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,229,"h happy ""[what]"""
wrestling_ceremony_winner_8264b493,h,Maybe this new cirriculum will help you better appreciate opportunities like this.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,235,"h evil ""[what]"""
wrestling_ceremony_winner_8fc153e3,,"You can't help but grin at this request, shrugging.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,241,[what]
wrestling_ceremony_winner_a653287c,c,If you insist...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,247,"c lust nude ""[what]"""
wrestling_ceremony_winner_d8795252,c,I'll put on a show for you all.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,253,"c lust nude ""[what]"""
wrestling_ceremony_winner_ed60eac1,,"You kick off your footwear, not really paying attention as your shoes shoot across the gym.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,259,[what]
wrestling_ceremony_winner_2c8472f9,,"You eagerly start pulling at your uniform, sharing eye contact with anyone who catches your eye as you strip.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,265,[what]
wrestling_ceremony_winner_ea8ca5e4,c,You ready for this?,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,271,"c desire nude ""[what]"""
wrestling_ceremony_winner_06affa91,,"As the lycra comes off your body, you feel the gym air against your dick and balls and smirk.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,277,[what]
wrestling_ceremony_winner_6af0b8c5,,You had hoped that leaving your underwear in your dorm would make the wrestling matches feel better.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,283,[what]
wrestling_ceremony_winner_43f54b6e,,Rubbing up against all these guys for the day? You were into that.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,289,[what]
wrestling_ceremony_winner_4a1c2395,,Getting this uniform off would just let you feel EVERYTHING.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,295,[what]
wrestling_ceremony_winner_7c9d9181,,"Maybe the Headmaster will let you keep wrestling, so these guys can really see what you're packing during a match.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,301,[what]
wrestling_ceremony_winner_a075b5a5,,"You hold your arms out to your sides proudly, flaunting your nudity to everyone in the room.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,307,[what]
wrestling_ceremony_winner_2d0438b2,,"If the Headmaster wanted people to see your body, you were more than happy to oblige them.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,313,[what]
wrestling_ceremony_winner_cbf3368b,c,This is the body of a wrestling champ...impresssed?,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,319,"c evil nude ""[what]"""
wrestling_ceremony_winner_a8acfd54,h,I see you're really taking advantage of your moment in the spotlight...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,325,"h smile ""[what]"""
wrestling_ceremony_winner_a52fd7c5,h,I think you'll really thrive in my new education initiative for the college. Congratulations again.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,331,"h smile ""[what]"""
wrestling_ceremony_winner_f4c9e570,h,Now that you're naked...it's time to display you like a champion.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,337,"h desire ""[what]"""
wrestling_ceremony_winner_8bdef2cf,c,What...what do you mean?,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,343,"c afraid nude ""[what]"""
wrestling_ceremony_winner_1fb1f088,h,"That rope over there, the one hanging from the ceiling that we have students climb in class.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,349,"h neutral ""[what]"""
wrestling_ceremony_winner_45b97b7b,h,I need volunteers to bind our champion's hands with it.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,355,"h desire ""[what]"""
wrestling_ceremony_winner_f379e5e4,,"As your jaw drops slightly in shock, you see Max and Vincent almost immediately step forward.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,361,[what]
wrestling_ceremony_winner_7c9a4ac5,ma,"We've got you, boss.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,367,"ma laugh nude ""[what]"""
wrestling_ceremony_winner_8ab66ad8,v,Leave it to the real sports stars!,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,373,"v evil nude ""[what]"""
wrestling_ceremony_winner_e7553a55,,Before the Headmaster even tells them exactly what to do...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,379,[what]
wrestling_ceremony_winner_a1f7fe82,,"The jocks jog over and grabyou by the arms, hauling your naked ass toward the rope!",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,385,[what]
wrestling_ceremony_winner_a22b9f54,,"You squirm against their grips, flailing around uselessly.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,391,[what]
wrestling_ceremony_winner_93c5250e,c,"Hey, what's the deal?! Why am I being tied up?!",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,397,"c rage nude ""[what]"""
wrestling_ceremony_winner_79c5f912,h,"Don't think of it like being 'tied up,' persay...",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,403,"h smile ""[what]"""
wrestling_ceremony_winner_5bfe8829,h,Think of it more as the most effective way to make sure your whole body is on visible to everyone.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,409,"h lust ""[what]"""
wrestling_ceremony_winner_4cf26c4d,,You let out angry groans and huffs as Vincent yanks your wrists above your head and forces them together...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,415,[what]
wrestling_ceremony_winner_c08c5ccd,,"And Max wraps the rope around them tightly, knotting them a few times to make sure you can't pull them free.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,421,[what]
wrestling_ceremony_winner_1a74eaac,,"You sigh, looking up at your suspended wrists.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,427,[what]
wrestling_ceremony_winner_c28df388,,"Even though the rope is pretty thick for climbing, there's really no way you can wiggle yourself out of it.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,433,[what]
wrestling_ceremony_winner_bf240770,,"To make matters worse, you hear the Headmaster's voice again.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,439,[what]
wrestling_ceremony_winner_fd812640,h,"I also brought some extra education materials to really...accentaute your display, [name].",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,445,"h happy ""[what]"""
wrestling_ceremony_winner_0ea0d0b6,,"The Headmaster brings over a metal bar to the enthusiastic jocks, one with cuffs on either end, handing it to Vincent.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,451,[what]
wrestling_ceremony_winner_9be8b6d9,h,To make sure his legs don't accidentally get in the way of showing his...physical endowments to the other students.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,457,"h lust ""[what]"""
wrestling_ceremony_winner_d589f026,h,Modesty is often overrated anyway.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,463,"h laugh ""[what]"""
wrestling_ceremony_winner_f857e34b,v,"I'll make sure he's showing the goods, sir.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,469,"v evil nude ""[what]"""
wrestling_ceremony_winner_c9069251,,"He then turns to Max, handing him...a ball gag?!",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,475,[what]
wrestling_ceremony_winner_6f36fd81,h,"Talking would just distract from the view, don't you think, Max?",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,481,"h evil ""[what]"""
wrestling_ceremony_winner_21af4728,ma,"Couldn't agree more, Headmaster.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,487,"ma laugh nude ""[what]"""
wrestling_ceremony_winner_dd1ec710,,"As Vincent spreads your legs to attach your ankles to the spreader bar, you are left in complete shock.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,493,[what]
wrestling_ceremony_winner_9a412fe1,c,This is crazy! This is my reward for-MMMMPH?!,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,499,"c angry nude ""[what]"""
wrestling_ceremony_winner_4dfbcc67,,"Max jams the rubber ball between your teeth, buckling the leather straps tightly behind your head with an annoying grin.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,505,[what]
wrestling_ceremony_winner_88ab8771,h,"Don't be mistaken, it's an honor to be displayed like this!",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,511,"h laugh ""[what]"""
wrestling_ceremony_winner_b799a798,h,Your body is serving as an inspiration for everyone around you!,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,517,"h smile ""[what]"""
wrestling_ceremony_winner_1ee31317,h,Hopefully they'll work a little harder in their cousres now...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,523,"h happy ""[what]"""
wrestling_ceremony_winner_7dd90a38,h,...and pay special attention to how they apply themselves physically at our school...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,529,"h evil ""[what]"""
wrestling_ceremony_winner_f0ce866f,h,"...so perhaps, one day, they'll get to be celebrated and rewarded, just like you are now.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,535,"h happy ""[what]"""
wrestling_ceremony_winner_9fbb2f7d,,"Vincent can't help but laugh and grip your bare ass once before walking away, making you yelp into the gag.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,541,[what]
wrestling_ceremony_winner_dff531e5,,"You can already feel your cock quickly growing erect, waving in the air slightly as you squirm uncomfortably in the restraints.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,547,[what]
wrestling_ceremony_winner_f0dac5f0,,Or should you say...squirm against the education materials?,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,553,[what]
wrestling_ceremony_winner_bdbce0bf,,"Honestly, you can't tell if you're getting hard from being exposed in front of so many people...",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,559,[what]
wrestling_ceremony_winner_bd812a6d,,...the very exploratory touching from Max and Vincent as they tied you up...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,565,[what]
wrestling_ceremony_winner_10eac6a6,,...or the view of everyone in their tight wrestling regalia.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,571,[what]
wrestling_ceremony_winner_4224cb7d,,"At this point, does it really matter what caused it?",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,577,[what]
wrestling_ceremony_winner_009e149f,,"It's just another addition to your inspirational, celebratory display for the school, right?",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,583,[what]
wrestling_ceremony_winner_e3853c99,,You can hear the murmurs and hushed tones of conversation from all the others.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,589,[what]
wrestling_ceremony_winner_c111cf96,,"Talking about the situation, your body, the Headmaster.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,595,[what]
wrestling_ceremony_winner_66e3c756,,An array of emotions are in the class: like your display is a comedy for some and a tragedy for others.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,601,[what]
wrestling_ceremony_winner_33d5e0c1,,They grow quiet once the Headmaster begins speaking again.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,607,[what]
wrestling_ceremony_winner_ca1970ae,H,"Congratulations, [name]!",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,613,"H happy ""[what]"""
wrestling_ceremony_winner_aab980d9,H,Hopefully you now know how your stellar performance has become a catalyst for great things to come!,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,619,"H happy ""[what]"""
wrestling_ceremony_winner_90bb43be,H,"To truly appreciate your achievement, you'll be displayed here in the gym until the end of instruction today.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,625,"H happy ""[what]"""
wrestling_ceremony_winner_9684e5ab,,"Great, you think.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,631,[what]
wrestling_ceremony_winner_452611ec,,A whole day of being naked in the school gym. A piece of meat to be gawked at.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,637,[what]
wrestling_ceremony_winner_80954780,,"You don't mind being the center of attention sometimes, but this is really not what you had in mind.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,643,[what]
wrestling_ceremony_winner_a5e7da0a,,"All the eyes on you, your hard dick, your spread out body...it's a lot to take in.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,649,[what]
wrestling_ceremony_winner_73e35595,,And all the sweat from wrestling isn't helping either.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,655,[what]
wrestling_ceremony_winner_d603d7c9,,"With a sigh into your gag, you raise your head up to look at everyone...",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,661,[what]
wrestling_ceremony_winner_7d296535,,...trying your best to accept this strange treatment as the reward the Headmaster says it is.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,667,[what]
wrestling_ceremony_winner_83d3b8cf,H,"In fact, speaking of things to come...",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,673,"H happy ""[what]"""
wrestling_ceremony_winner_605da53c,H,Let me formally introduce our school's new learning initiative!,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,679,"H happy ""[what]"""
wrestling_ceremony_winner_10d81388,H,I think you'll all really enjoy it...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,685,"H lust ""[what]"""
w_ceremony_win_cage_e876f180,,"You see the Headmaster look directly at you again, his dark smirk returning.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,691,[what]
w_ceremony_win_cage_bd3b0ba6,H,"As for you, [name]...",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,697,"H evil ""[what]"""
w_ceremony_win_cage_315f0d38,H,"Since you excelled in our wrestling unit, I'd like to offer you a choice.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,703,"H friendly ""[what]"""
w_ceremony_win_cage_101e5b8e,H,"I can get your cage on you now, making you the first student to enter this new program...",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,709,"H ""[what]"""
w_ceremony_win_cage_ce11c16c,H,"Or - I could leave it in your locker, and you could remain as you are until you're freed and have an opportunity to retrieve it yourself.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,715,"H ""[what]"""
w_ceremony_win_cage_a7d1441f,H,I genuinely have no idea what others might like to see from this display...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,721,"H happy ""[what]"""
w_ceremony_win_cage_1675f70a,H,But I leave it up to you. Do you want to be put into chastity now?,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,727,"H neutral ""[what]"""
w_ceremony_win_cage_e0984288,,"Honestly, it didn't feel like much of a choice to you.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,733,[what]
w_ceremony_win_cage_cf2d3ec8,,"You were already here, presented to the masses.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,739,[what]
w_ceremony_win_cage_41d816d8,,Might as well make the Headmaster happy and not get on his bad side.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,745,[what]
w_ceremony_win_cage_a4b9d813,,Besides...maybe it'll be some kind of distraction?,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,751,[what]
w_ceremony_win_cage_6c66b1a6,,"You whimper submissively into the gag, nodding your head.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,757,[what]
w_ceremony_win_cage_4772f03d,H,Excellent...I'm glad you're so willing to take our college's new program head-on.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,763,"H happy ""[what]"""
w_ceremony_win_cage_6e9f99d3,,"Fortunately (or maybe unfortunately) for you, all the cage talk has made your boner completely disappear.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,769,[what]
w_ceremony_win_cage_4d278ad9,,All the easier for the Headmaster's new sporty henchmen to help you get locked up.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,775,[what]
w_ceremony_win_cage_6383d96c,,Vincent looks down at your still erected cock.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,781,[what]
w_ceremony_win_cage_33c87b7a,v,I think he is a bit too excited to have it attached to him.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,787,"v suspicious nude ""[what]"""
w_ceremony_win_cage_f8d0d36c,,The headmaster grins.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,793,[what]
w_ceremony_win_cage_df36286e,H,"Well, there is an easy solution to that, right?",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,799,"H happy ""[what]"""
w_ceremony_win_cage_40c5f85d,,"Vincent and Max smirk at each other, while closing in at you again.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,805,[what]
w_ceremony_win_cage_7717d914,,"Realisation dawns on you, when Max's finger touch your dick.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,811,[what]
w_ceremony_win_cage_04f98664,c,Mmmph!,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,817,"c gag nude ""[what]"""
w_ceremony_win_cage_9a5995ab,,You try to move your hip away from Max' hand as much as the restrains allow you to do.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,823,[what]
w_ceremony_win_cage_b7f54ed5,,"By doing so, you press your butt against Vincent's hip.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,829,[what]
w_ceremony_win_cage_9849fb15,,You feel his erection throught the smooth and thin fabric.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,835,[what]
w_ceremony_win_cage_6b583cb1,,"Max' thumb gently strikes your glans, and your own precum makes this small movement soft and exhilarating.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,841,[what]
w_ceremony_win_cage_a8fcafc5,,"You try even more to move your hip away, causing only to rub even more against Vincent's bulge.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,847,[what]
w_ceremony_win_cage_e5c425ba,,The voices of the other students and visitors fade out.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,853,[what]
w_ceremony_win_cage_1117e116,,"You don't notice even the headmaster anymore, who looks at you like wolf fixating his prey.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,859,[what]
w_ceremony_win_cage_47c8e684,,All your hear is Vincent's soft moan each time you rub your hip against his waist.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,865,[what]
w_ceremony_win_cage_eb017e23,,"Vincent's hands glide all over your body, while Max's merciless gentle fingers stimulate you.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,871,[what]
w_ceremony_win_cage_a7bbd9c6,,Max' and Vincent's smell mix serve as an aphrodisiac to you.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,877,[what]
w_ceremony_win_cage_71ba6f5d,,"You feel Max boner pressed agains your hip, as he moves even closer and his finger close in around your dick - not as gentle as before anymore, but still pleasing.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,883,[what]
w_ceremony_win_cage_57086bb3,,"You can feel your dick pule in his hands, and you know you have lost the battle.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,889,[what]
w_ceremony_win_cage_36a5a373,,No way you could hold it much longer.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,895,[what]
w_ceremony_win_cage_d2e2e267,,"You wiggle even stronger, even though it brings you even closer to it.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,901,[what]
w_ceremony_win_cage_04f98664_1,c,Mmmph!,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,907,"c gag nude ""[what]"""
w_ceremony_win_cage_889abb07,v,"Oh, fuck!",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,913,"v pain nude ""[what]"""
w_ceremony_win_cage_37681642,v,I can't hold it any longer!,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,919,"v ""[what]"""
w_ceremony_win_cage_55da38b3,,"Vincent's hip now starts to rub up and down on your butt, in a very fast pace.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,925,[what]
w_ceremony_win_cage_c8f10ec2,,"Your own movement also increases, while Vincent exhales an animalistic sound.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,931,[what]
w_ceremony_win_cage_2b2e1cc5,,"Something between a moan, a battle cery and a growl.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,937,[what]
w_ceremony_win_cage_5cc8ce2f,,"The soft fabric sperating his stone-hard dick become wet, while his hip rubs even more violently against yours.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,943,[what]
w_ceremony_win_cage_a6520e67,,"At this point, your own animalistic sound gets muffled by the gag, while you shoot your cum in a high arch through the gymnasium.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,949,[what]
w_ceremony_win_cage_10269ec6,,"You breath heavily, and the gag makes it even harder to breath.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,955,[what]
w_ceremony_win_cage_2de102b7,,"Vincent moves away from you, obviously embarrassed by his own lost of control, and awkwardly trying to hide the very obvious semen spot on his suit.",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,961,[what]
w_ceremony_win_cage_09b44791,,You already feel your dick to become soft again. Finally.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,967,[what]
w_ceremony_win_cage_7b98779a,h,"Oh, Vincent! Did you have a little accident there?",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,973,"h happy ""[what]"""
w_ceremony_win_cage_7b6eea5c,v,Uhmm...,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,979,"v sad nude ""[what]"""
w_ceremony_win_cage_f328c25b,h,Anyway. I think [name] is now ready for the cage.,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,985,"h neutral ""[what]"""
w_ceremony_win_cage_469f6d0e,h,"Max, would you be so nice?",game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,991,"h friendly ""[what]"""
w_ceremony_win_cage_3b15c692,ma,Sure!,game/tl/dutch/scene/Wrestling/wrestling_ceremony_winner.rpy,997,"ma happy nude ""[what]"""
